username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Vickie♥️Fisher,1494404180575875073,"Washington, USA",2023-01-20 09:06:50,@The_Trump_Train Love it~ ALL IN. Only one I’ve observed long enuf to FULLY TRUST! Loyal. Patriotic. Puts his heart… https://t.co/0KWCdz5P0O,0,Twitter for iPhone,
ArgotMay,16482165,Washington,2023-01-20 08:32:34,"@navyservant57 I remember being cornered in the world, and the VERY special times someone treated me like a child o… https://t.co/e0WuxOY4zn",0,Twitter Web App,
Wale,1238094487102119936,,2023-01-20 08:26:11,As I begin my aim practice all I can say is wtf is fgsky smoking Jesus Christ,0,Twitter for iPhone,
ArgotMay,16482165,Washington,2023-01-20 08:11:50,"@navyservant57 Nice to hear from you. Comforting to think of people getting your love, and God's love through you.",0,Twitter Web App,
ArgotMay,16482165,Washington,2023-01-20 07:39:52,"@RonMilnerBoodle The face of ""I HATE you"", while dressed like Zelensky -(who is one of THEM also). People are fast… https://t.co/ZSvxfBX6Cf",0,Twitter Web App,
Memes 4 God,1348258901976887296,"Washington, DC",2023-01-20 07:08:57,@HippieReligious Proud follower of Christ and his teaching! Religion has done nothing to bring people close to God!,0,Twitter for iPhone,
His Majesty,74707878,"Washington, DC",2023-01-20 06:08:41,"@disclosetv Tony Blair is pure evil. But remember, they will always tell you what they plan to do.  And if you stil… https://t.co/AZjmjLrGbF",0,Twitter for iPhone,
garbage girl,1298083566232858624,"Washington, USA",2023-01-20 05:54:05,"Kid: “don’t tell me what to do”

Adult: “please, for the love of god, tell me what to do”",2,Twitter for iPhone,
UncleJoeOnGuns,1590900107201085440,"Washington, DC",2023-01-20 05:49:56,@LouisvilleGun The grade a bonkers shit on that dude Twitter ……. Jesus Christ.,0,Twitter for iPhone,
Jaiya,1615948803139600385,Heights,2023-01-20 05:45:23,"The different flavors of love from Kahlil Gibran’s The Prophet 🌱

“And then he assigns you to his sacred fire, that… https://t.co/MYBHEdblPp",0,Twitter for iPhone,
Greg,331925937,"Washington, USA",2023-01-20 05:11:41,@kurohitsuki God I hate that Jace..his head looks like it's ever so slightly askew.,0,Twitter Web App,
Wolverine90,1563948083586617344,"Fort Meade, MD",2023-01-20 05:11:34,@KarliRobbins I must say I thought you were pulling my leg when you said you needed help with putting the stuff on… https://t.co/KmdyUDqvLT,0,Twitter for iPhone,
Spin Wax Events and Radio,900851887867613185,"Washington, DC",2023-01-20 05:03:08,Common - God Is Love (feat. Leon Bridges &amp; Jonathan McReynolds),0,Radio.co now playing,
QUEEN VEE,1454721904904974339,"Washington, DC",2023-01-20 04:50:34,"@instablog9ja Jesus Christ

What's all this🤢🤢🤢",0,Twitter for Android,
Blue | Warrior Nun Era⚔️,990063899276988416,"Centreville, VA",2023-01-20 04:38:44,"@Shady87717362 Oh my god I never noticed this, fuck, I love this show

PRIME SAVE WARRIOR NUN
#SaveWarriorNun",1,Twitter for iPhone,
Pen Of A Pisces,1180871210542010368,"Washington, DC",2023-01-20 04:31:24,"@Marla4Denver @WoodrowForCO @DonaldJTrumpJr Jesus Christ, these anti abortion people make a real strong argument ag… https://t.co/yNsycKI73Z",0,Twitter for iPhone,
PammyCanFinallySleepAtNight,1548879337,Southwest,2023-01-20 04:28:41,"@mschlapp Matt, you need to look to your christian faith and your god and do the right thing. Stop behaving like no… https://t.co/danLOwflDz",0,Twitter Web App,
BlastedPotato,747594378445676544,"Washington, USA",2023-01-20 04:21:51,@repIicnt Fr its so painful god I love it,0,Twitter for iPhone,
💥Cody💥,1543373707975856128,"Washington, USA",2023-01-20 04:02:38,"@EssentialMastry Honestly, I don't care if people hate me or love me. I don't wake up every day to impress people.… https://t.co/PfeMP8YPRx",0,Twitter for Android,
Andy Stumpf,65294585,"Washington, D.C.",2023-01-20 04:02:02,"@UberFacts “Innovation.” For the love of God, make that stop.",0,Twitter for iPhone,
J.S. Bailey,1064295540916191233,"Washington, DC",2023-01-20 03:53:23,"@Toothman_Ford @Sp3Cj Love you, C.J. Can’t wait to see you at full steam again this year! God bless you!",0,Twitter for iPad,
𝐒𝐭𝐫𝐚𝐰 𝐇𝐚𝐭 𝐒𝐭𝐞𝐩𝐡𝐞𝐧,1490153806738382852,𝐀𝐥𝐞𝐱𝐚𝐧𝐝𝐫𝐢𝐚,2023-01-20 03:48:03,"@CassieComics Oh god, you nailed it— This is my biggest gripe with the constant reboots. It’s what I love about Sco… https://t.co/s2o5n5Dlc8",0,Twitter for iPhone,
Rusty Fairbanks,979415931947495426,"Washington, USA",2023-01-20 03:44:25,Ludicrous. Charlatan. Jesus Christ would be ashamed of this person's crass use of His sacrifice. https://t.co/YNrEQtJ9qa,0,Twitter Web App,
David Tompkins,243796327,"Bethesda, MD; Washington DC;",2023-01-20 03:37:56,@CSWhiles @Mr_Proctober @mattymovesmetal Being a Christian does not mean you hate gay people.  Being a bigot doesn’… https://t.co/ne4ipRNpWa,0,Twitter for iPhone,
Stoner Sports Betting,39821926,Fairfax VA.,2023-01-20 03:36:21,@Gamburr2 @JackPosobiec Jesus is my Lord and Savior. You were taught to hate weed by big pharma.,0,Twitter for iPhone,
"Haydn, 🇵🇸",943912183427223552,"Washington, DC",2023-01-20 03:31:25,"@Goodtweet_man Idk man, our Lord in the Eucharist elevated over the place where His servants were slaughtered, gran… https://t.co/d7aTE7Soge",0,Twitter for iPhone,
Lisa Barnes,1355412422,"Alexandria, VA",2023-01-20 03:28:46,@SUBRATA30016572 No because it doesn’t mean squat when you had a fake inauguration back in 2021. Fix 2020…for the love of god.,0,Twitter for iPhone,
sunglasseshorse,1496340943321985024,"Washington, USA",2023-01-20 03:27:23,@Aliiwa god yes i love that man,0,Twitter Web App,
Rusty Fairbanks,979415931947495426,"Washington, USA",2023-01-20 03:25:48,"In too many branches Jesus Christ and His teachings have been evicted, https://t.co/QDbUCZMVLi",0,Twitter Web App,
「 s i n a e r y s 」,40514090,The World That Never Was,2023-01-20 03:23:35,"@RoraPickles Jesus Christ yes 
It absolutely was.  🤢",0,Twitter for Android,
Catholic Diocese of Arlington,28405764,"Arlington, VA",2023-01-20 03:21:41,"""Indeed, it is only in letting God fill the empty spaces in our own hearts with the warmth of his love that we may… https://t.co/hDcxvZkSBg",2,Twitter Web App,
Zoey,1446321446767185929,"Washington, DC",2023-01-20 03:19:41,@joncoopertweets Jesus Christ would be the person in history I would love to have dinner with. 💯,0,Twitter for iPhone,
Robbie (Angry Robbie 😂) 🇺🇲🇺🇦🏳️‍🌈,1560314731226959873,"Langley, Virginia ",2023-01-20 03:19:10,@Osinttechnical God I love it when you fuckers roast the butter goblin. It's damn near an Olympic sport at this poi… https://t.co/n4WVL9KE36,0,Twitter for Android,
Elliot Bell-Krasner,2469717942,"Fairfax, VA",2023-01-20 03:15:43,@GUGoodOlboY @RealDSchmidt We reject Jesus Christ as the Messiah for any number of reasons including the fact that… https://t.co/kjfNU9kyct,0,Twitter Web App,
“dem is boy drugs”,1023598098860437504,"Washington, DC",2023-01-20 03:06:10,please… for the love of god please drop this “dl homie came over to smoke” narrative when captioning these porn cli… https://t.co/MiBCXg91kk,2,Twitter for iPhone,
T.C.,407305038,"Washington, DC",2023-01-20 03:03:28,"@StephaliciousD @StephNumberFree God forbid anyone engages in wrong think around you, lest they get the “FU” treatm… https://t.co/XI8NE10HT0",0,Twitter for iPhone,
Catholic Diocese of Arlington,28405764,"Arlington, VA",2023-01-20 03:01:45,"“Our work will not be complete until God’s love is felt in every empty space created by abortion."" — Bishop Burbidg… https://t.co/1TRE5cnE5J",3,Sprout Social,
Michael Leon,1583492927577284609,"Washington, DC",2023-01-20 03:00:15,@mattox_2 The death of Lisa Marie is heart breaking I pray that God comfort her love one's,0,Twitter for Android,
Sassycatz,67186491,"Washington, D.C.",2023-01-20 02:59:15,"@TenleyANC @alanhenney @DCPoliceDept Jesus Christ. This city better get serious about crime on all levels, from pet… https://t.co/yXFT0DioqG",0,Twitter Web App,
James Choi,28324191,"Rockville, MD",2023-01-20 02:19:39,"“One with Himself, I cannot die
My souls is purchased by His blood
My life is hid with Christ on high
With Christ m… https://t.co/zj4poQr3Xm",1,Twitter for iPhone,
NightBloomingJasmine,1299338611494735872,"Washington, DC",2023-01-20 02:17:46,#VoxMachina is back!! Thank you Jesus Christ 🙏🏽,0,Twitter for iPhone,
Unity of Washington,582109103,"Washington, DC",2023-01-20 02:13:34,God's grace makes my way easy and light. Any difficulty I face is melted by the love of God and my faith. All is we… https://t.co/Qe0892MymE,0,Metricool,
PedroYokes,64528895,"Washington, DC",2023-01-20 01:56:09,Jesus Christ our bonds are like the most stable and sought after investment vehicle in the world right now. This is… https://t.co/jcuLYipgjH,0,Twitter for iPhone,
LDS Mount Vernon VA Stake,2490618277,"Alexandria, VA",2023-01-20 01:54:28,"“Jesus Christ was born to bless all humankind, past, present, and future.” ~ President Russell M. Nelson

#TrustGod… https://t.co/lUgdfCizNP",8,Twitter for iPad,
M Y L O,109569992,Washington D.C.,2023-01-20 01:47:02,"@sophrosynee_ On god I saud that! I need a fill the room up sectional or I need couch, love seat &amp; chair set",0,Twitter for iPhone,
Patricia Najjer-Vaca,1130197457198034954,"Washington, DC",2023-01-20 01:37:31,@OhSoFrieda @theantihero15 @FireflyRaine @TheMamaCeeBrand @bettebo2 @Doinglifeeasily @E_ShaManagement @whoknowstv… https://t.co/VCKaE7nsGr,0,Twitter for iPhone,
I Got Bond $$$,1081908852,"Washington, DC",2023-01-20 01:18:10,"I love y’all. 

Goodnight ❤️",0,Twitter for iPhone,
MatthewOBrien,1414949871736459272,"Washington, DC",2023-01-20 01:17:33,"Here’s the thing about Crowder/Daily Wire:

They’re a bunch of children.  So it’s not a surprise that they’re actin… https://t.co/Sf8MQZw0jd",0,Twitter for iPhone,
Rania Kisarرانيا قيسر,334490937,"Washington, DC",2023-01-20 00:55:44,"For the love of God, show me one just one Arab leader/official who is remotely close to this: https://t.co/WjoRDIWG0O",0,Twitter Web App,
"K, cozy crab era 🦀",121218430,"Washington, USA",2023-01-20 00:50:13,@TrashTank Oh my god I love this so much,0,Twitter for iPhone,
Hushy ★ AURA,1359643915511468032,"Washington, USA",2023-01-20 00:42:19,@jjemini94 OH MY GOD I love them,0,Twitter for Android,
Keith H,3544757654,"Washington, USA",2023-01-20 00:40:59,"@RealBrysonGray Yep, exactly Bryson! And, our Lord Jesus already pegged the issue; “Love of money is the root of all kinds of evil.”",0,Twitter for iPhone,
Skiddy,2924249462,"Washington, USA",2023-01-20 00:26:07,DID HIS MOTHER FUCK A BEAR JESUS CHRIST https://t.co/PZxTV6OXST,0,Twitter for iPhone,
Svengali,1315857447215534080,Pentagon,2023-01-20 00:23:12,"@biboofficial @sinn_tane Jesus Christ, lol",0,Twitter for iPhone,
NΞON NØIR🦋,1472985938653495302,"Washington, DC",2023-01-19 23:54:57,"Holy god this is wonderful to watch, I love this 🥹

The music used for it is splendid too!

#nfts #nft #nftart… https://t.co/BE1tiqFNxM",0,Twitter for iPhone,
TruthShout 🏳️‍🌈,213713114,"West of Washington, DC",2023-01-19 23:50:52,"@DaAngryOstrich NEVER
Ignore these HateBots!  (mute the f'r)
You Be You - That's what I love about honest, fearless… https://t.co/DSCC1alRP4",0,Twitter Web App,
Brian Spears,1479236451523076100,Sterling VA,2023-01-19 23:45:47,"@LayahHeilpern A modern day Stoic and a Pornographer are not the best  thing happening for men.  Jesus Christ, his… https://t.co/MlRetys8fP",0,Twitter Web App,
beb,213435657,"Washington, DC",2023-01-19 23:24:28,@JamesJCanon @GenePark dude log off jesus christ.,0,Twitter Web App,
Richard Kaiser,1578418822192795649,"Rockville, MD",2023-01-19 23:06:47,"@TaylorRMarshall More than them being young, more the am being female, more than not being a priest, it is the tota… https://t.co/YWT98ljYxT",0,Twitter for iPhone,
Kathryn Jean Lopez,20245031,,2023-01-19 22:50:43,Only Jesus’ love overflowing in us for every person will heal the pain in this world @BishopBurbidge #VigilforLife… https://t.co/wsFDEFBR87,1,Twitter for iPhone,
Kathryn Jean Lopez,20245031,,2023-01-19 22:47:29,.@BishopBurbidge cautions about social media not bringing out the best in us. We must always be love. Radiate God’s… https://t.co/Yd54YGeJxX,3,Twitter for iPhone,
Sarah Reynolds,179719307,"Washington, DC",2023-01-19 22:40:23,You love to see it!! Praise God 🙏🏻🙏🏻👏🏻 https://t.co/ogHyPVU4Qj,0,Twitter for iPhone,
Yvonne Wiggins 🪶,363582882,"Washington, DC",2023-01-19 22:02:46,"""Love is the greatest force in the universe. It is the heartbeat of the moral cosmos. He who loves is a participant… https://t.co/EYXMVShhu6",1,Twitter for Android,
Conor Maguire,4376491941,"Washington, DC",2023-01-19 22:02:11,"@Giants God I love this bald headed, bushy bearded, cigar smoking bear-man.",0,Twitter for iPhone,
Fella Hendrix,1546860522221539328,"Washington, DC",2023-01-19 21:36:49,@jacksonhinklle @Aawecha Jesus Christ. My dad looks younger at 42 in the pictures when I was born. 3 kids and a cor… https://t.co/zsDZAYJbbl,0,Twitter for iPhone,
IAmBoudicca,188498418,"Washington, USA",2023-01-19 21:33:07,"@DutchyPatrick Jesus christ, he sounds like a desperate crook from a movie. Wait a minute ....",0,Twitter for Android,
Dougystyle 😎,1066511352863367168,"Washington, DC",2023-01-19 21:22:16,@mlvcpodcast God I hate Ticketmaster,0,Twitter for Android,
Reallive_virgobaby824♍💯,1017893829544939521,"Washington, DC",2023-01-19 21:09:28,"Hardest part about. 
chasing your dream is trying to. understand if God is giving you. signs to stop or is he. 
tes… https://t.co/pUMyxbWLDH",0,Twitter for iPhone,
Mark A. McCleary,2273454115,"Silver Spring, MD",2023-01-19 21:01:41,Chevell Franklyn    - Jesus I love you,0,Radio.co now playing,
Church of the Redeemer,49167085,"Gaithersburg, MD",2023-01-19 21:00:19,"We love this verse from Proverbs 8:17 on this #wisdomThursday

Let's take these words to heart and remember to seek… https://t.co/KtMYw5ySyy",0,Sprout Social,
"Tyler, Mightiest of Waggs",914899024385269760,Washington,2023-01-19 20:59:59,@Emily_Art God I love these so much!,0,Twitter for iPhone,
B.J. Martino ±,120650170,"Alexandria, VA",2023-01-19 20:46:14,"Another album I love, that plus the harder to find live recording of them covering The Beach Boys ""God Only Knows: https://t.co/gjVHMPk58u",0,Twitter for Android,
CGTN America,620136960,"Washington, DC",2023-01-19 20:44:38,"Despite the freezing temperatures, hundreds of thousands of Orthodox believers across Russia on Thursday celebrate… https://t.co/YpMGo5Z8BN",0,Twitter Web App,
Cawa,1284950263548215298,"Washington, USA",2023-01-19 20:38:00,@lilcennie jesus christ the high school allegations are insane,0,Twitter for iPhone,
Not Gerald Broflovski,778064639212949504,"Washington, DC",2023-01-19 20:32:57,@RealCandaceO @Timcast Oh you too huh?  Jesus christ you people are trash,1,Twitter for Android,
D3M0N D,816416400361328640,"Washington, DC",2023-01-19 20:25:08,@lolThreat @PiLEZHCS @JenelleVictoria @Bound2K If you knew anything about God or Christ you wouldn’t point the fing… https://t.co/oyZzC3b8LC,0,Twitter for iPhone,
IAmBoudicca,188498418,"Washington, USA",2023-01-19 20:22:24,@realTuckFrumper @ppr2103 Jesus christ. This coming from a dude who looks that?,2,Twitter for Android,
The Cup,1638508782,"Lanham, MD",2023-01-19 20:16:51,Jimmy Russell &amp; BOC (Because Of Christ) - When Jesus Comes https://t.co/d7BGbKDET8,0,WBGRCUP Playlist,
Turd Ferguson,1431252259996782599,Eastern Washington ,2023-01-19 20:14:58,@jeannathomas Agreed. But it’s also okay to have a religious conviction that marriage is holy and ordained between… https://t.co/vDCQEkESwz,0,Twitter for iPhone,
Nate Darnell,1530576403086950400,"Washington, DC",2023-01-19 20:08:34,"Just now seeing this in the media, @mallofamerica in Minnesota, kicked out this man for wearing a ""Jesus Saves"", ""J… https://t.co/BbbedPxZNT",2,Twitter Web App,
Moonlit Catherine 🌙,1139200909219631104,"Washington, USA",2023-01-19 20:06:29,God I love leeks,0,Twitter for Android,
Primo Magazine,4711466668,"Washington, DC",2023-01-19 20:05:45,"Hallowed us for love and duty
Evermore and evermore.
We are coming oh Columbus,
For we hold this country dear.
Glad… https://t.co/HdUGJpcY35",0,Twitter Web App,
Robbie (Angry Robbie 😂) 🇺🇲🇺🇦🏳️‍🌈,1560314731226959873,"Langley, Virginia ",2023-01-19 20:00:49,"@igorsushko Jesus fucking Christ, someone just go ahead and let Poland off the leash, please.",0,Twitter for Android,
Tanya Chalupa,1213623457,"Washington, DC ",2023-01-19 19:14:32,@ukrainiansquad Love is in the air even in a war zone. Congratulations to the beautiful couple. May God Bless them and their union.,1,Twitter Web App,
Jack’s Malarkey,814294429129461761,"Fairfax, VA",2023-01-19 19:10:00,@KBates2011 @kylegriffin1 You people need to stop being so anti college and go take an Econ course. Put down the Ad… https://t.co/olVnaiOkyK,0,Twitter for iPhone,
Suede/Suedey,29326128,"Washington, DC",2023-01-19 18:58:17,Working from home ain’t all that for the simple fact that I go days without seeing outside or even leaving my apart… https://t.co/fxCUQs2iAa,0,Twitter for iPhone,
Queer Ministry,1183769373116420096,"Washington, DC",2023-01-19 18:54:16,"I kept reading. Soon it was revealed that God used the people's misogyny against them, actually, to highlight their… https://t.co/6B74oqcXz2",0,Twitter Web App,
Caroline Salama,237735179,"Fairfax, Virginia",2023-01-19 18:52:14,"""And immediately, coming up from the water, He saw the heavens parting and the Spirit descending upon Him like a do… https://t.co/5jfVKCFehu",0,Twitter Web App,
LDS_Believer,2573062871,"Alexandria, Virginia",2023-01-19 18:26:59,“Here is the solution for our increasingly quarrelsome times:  Love of God.” ~ Elder D. Todd Christofferson… https://t.co/FOwXzf6Qwi,9,Twitter for iPad,
Matt Laslo,26607712,"Washington, DC",2023-01-19 18:01:31,@Mikehawksfans @mtgreenee I remember when god was love,0,Twitter for iPhone,
LDS Mount Vernon VA Stake,2490618277,"Alexandria, VA",2023-01-19 18:01:09,"""Having prophets is a sign of God’s love for His children."" ~ Elder Ulisses Soares 

#FollowTheProphet #TrustGod… https://t.co/AQRFezqHpf",0,Twitter for iPad,
Rahel Yifter,1097925990372835329,"Washington, DC",2023-01-19 17:43:11,Any doctors 🥼 around? Is God now blessing certain ethnicities with extra Nitric oxide ? 😂😂 the ናዚ would be proud to… https://t.co/cZzdXgDWGV,9,Twitter for iPhone,
Titan of Joy 🐀,37023835,"Washington, USA",2023-01-19 17:29:45,@ManderLemon How was this ever a contest GOD I hate Greg so much,0,Twitter for iPhone,
BillyBoy2749 🐝,17159439,"Washington, DC",2023-01-19 17:20:20,@Logic_n_Data @SK338357 @EmeraldRobinson You contend this is a horrible sin which you need to single out others for… https://t.co/Ckrkf6pPmP,0,Twitter Web App,
audrey longhorne,1456758224988876815,"Washington, DC",2023-01-19 17:17:59,@blackpinkpilled I suppose when people try to emphasize a focus on justice and shame as a means to enforce God’s or… https://t.co/q4OtEtnZYi,0,Twitter for iPhone,
Somic,174712832, Washington DC,2023-01-19 17:10:28,"I am pissed though I shouldn’t, The coward of a person tried me this morning and I called on the saving grace of Je… https://t.co/j37V04HcJX",0,Twitter for iPhone,
M̾r̾F̾u̾z̾z̾y̾F̾a̾r̾t̾🌈🇺🇦,905541516457848832,"Washington, DC",2023-01-19 17:01:28,"jesus fucking christ
The way Brandon Lee got shot on set is NOT the same as Halayna Hutchins' situation. 
The facts… https://t.co/piwUKQrIOW",1,Twitter Web App,
MatthewOBrien,1414949871736459272,"Washington, DC",2023-01-19 16:59:39,"@mpukita @ChrisVon43 @JackBoneDaddy @DonaldJTrumpJr @POTUS Gentlemen, for the love of God, neither of those men are… https://t.co/yAOP8CEhPF",0,Twitter Web App,
UCC Washington D.C. Office,102467376,Washington D.C.,2023-01-19 16:47:55,"“My God is a God of choice. In the United Church of Christ, we believe that God intended people to have autonomy ov… https://t.co/nPBnfkpc2Q",17,Twitter Web App,
Joe Biden’s leg hair,848967762214920196,"Washington, DC",2023-01-19 16:40:47,@scobie @KimKardashian @GarrardLondon @Sothebys It further cements her lineage as an Armenian being a direct descen… https://t.co/CPGTMWfprg,0,Twitter for iPhone,
"Holden Thorp, Science EIC",223170394,"Washington, DC",2023-01-19 16:37:03,More shame from the Anglicans.  The same cowardice as we saw from Rowan Williams.  Thank God for @PB_Curry and his… https://t.co/b0shKAXNAC,0,TweetDeck Web App,
- 1759,368952318,Silver Spring,2023-01-19 16:30:06,I cover you with the blood of Jesus Christ 🙏🙏 https://t.co/tjX8GWDDAZ,0,Twitter for Android,
Bill Stewart,524918966,"Olney, MD",2023-01-19 16:24:59,"I love cooking, eating, and wine but I have a very weak sense of smell.  I often wonder what others are tasting tha… https://t.co/o9UaLQnbvA",0,Twitter for iPad,
Washington Examiner,18956073,"Washington, DC",2023-01-19 16:11:00,"After 50 years, Jesus Christ Superstar remains intensely relevant

Commentary from @QuinHillyer:
https://t.co/mL1V8ImAR8",2,Sprout Social,
Tomek Jezierski,1579548044877565952,"Langley, Virginia",2023-01-19 16:10:09,@Maks_NAFO_FELLA Jesus Mary Christ. Why the fuck did we hold on on those? Why leopards only now if we don’t care wh… https://t.co/XzDDUrHEZW,0,Twitter for iPhone,
Famous Nobody,2150795526,"Washington,  DC",2023-01-19 15:59:58,"And for God's sake, before I check up out of this MoFo'er, would somebody, anybody, somebody scream, the reason why… https://t.co/MKvzhpJ2wf",0,Twitter for Android,
Alecia Renece,3353954471,"Washington, DC",2023-01-19 15:43:04,"Thank you God,
for making me a weirdo.
I love it. 🌺",12,Twitter for Android,
Killian Bundy,145401515,Reston VA,2023-01-19 15:26:08,@DNC People showed up in force to vote and y’all are still letting dangerous radicals involved in far right extremi… https://t.co/k6vvgguWow,0,Twitter for iPhone,
Sara Perla,1254007406767607813,"Washington, DC",2023-01-19 15:24:58,"@jamielmanson God IS present in that clinic-- the Holy Spirit whispering, ""I love you, you don't have to do this""",0,Twitter Web App,
ya boi,314233534,Washington DC,2023-01-19 15:15:43,for the love of god watch a movie plz this never ends well https://t.co/W1RPEGVMyj,0,Twitter for iPhone,
Prison Fellowship International,26474915,"Washington, DC",2023-01-19 15:15:13,"For 2023, we #pray that: 

✝️ God will be glorified through our work and lives will be transformed through His love… https://t.co/jzQDzTrnSc",2,Hootsuite Inc.,
Not Gerald Broflovski,778064639212949504,"Washington, DC",2023-01-19 15:13:11,@schisam Jesus christ do you see how much overwatxh 2 flopped?  We've spent thousands on skins for smite do not make a smite 2...,0,Twitter for Android,
Churchill Okonkwo Ph.D.,38250486,"Washington, DC",2023-01-19 15:08:21,"Your (true)love for Nigeria will be tested after the 2023 Presidential Elections. 

Please do not fall my hand, again.

I take God beg una.",1,Twitter Web App,
raife,1597995694723309568,"Washington, DC",2023-01-19 15:02:33,"@TbSeattle @BeauTFC @leopard_a1a1 Jesus Christ, dude. The point Beau has been trying to make this entire time that… https://t.co/NnfzJ6lhZv",0,Twitter for iPhone,
Islam RFI,828476621288009732,"Washington, DC",2023-01-19 14:58:06,The Apache are represented by @BECKETlaw. Joining us in the brief are The Church of Jesus Christ of Latter-day Sain… https://t.co/0Fq0TUlFJa,0,Twitter Web App,
PammyCanFinallySleepAtNight,1548879337,Southwest,2023-01-19 14:55:05,"@mandelorean No doubt their FB and Twitter profiles all scream ""I Love Jesus"", ""God &amp; Guns"", ""Jesus is my Lord and… https://t.co/FPD3njJsdo",0,Twitter Web App,
BunnyisaCommunist,1604661520931094530,"Washington, DC",2023-01-19 14:54:15,"@wapplehouse I love how he wants a pension and healthcare, God Bless America my hoooome sweeet hooome lmfao",0,Twitter for iPhone,
Jalen // VOTD 🙏🏼✝️,828637404164550656,"Western Washington, USA",2023-01-19 14:47:34,"""Rejoice always, pray without ceasing, give thanks in all circumstances; for this is the will of God in Christ Jesu… https://t.co/MXNKQ69MSS",1,Twitter Web App,
Richard Greydanus,316823367,"Washington, DC",2023-01-19 14:39:14,@laurchastain22 Does it anger you that Ravi Z. might appear before the throne of God and God will look at Christ an… https://t.co/vDtiV1Ah4v,0,Twitter Web App,
Tara Palmeri,21334179,"Washington, DC",2023-01-19 14:38:11,God i love this story https://t.co/3hWIYitfat,3,Twitter Web App,
S,99845304,"Washington, DC",2023-01-19 14:38:09,Thanks For The Love God,0,Twitter for iPhone,
Simon Owens,16248619,"Washington, DC",2023-01-19 14:28:24,"Oh god, Twitter is now autonomically switching me to the ""for you"" tab every time I visit. Elon is constantly dream… https://t.co/XZp5DNkO8l",0,Twitter Web App,
Czechmate,2496152418,"Washington, USA",2023-01-19 14:26:52,@JarickWorks @PoliticAndiders @hodgetwins LOL I don’t hate the poor and I never said people should lose their homes… https://t.co/Zl82zW2f0a,0,Twitter for iPad,
Straton Oak,48835126,"Washington, DC",2023-01-19 14:03:38,"Who else does classes every Thursday night, weekly Sunday Scans and holds 1-1 with their members (at no upcharge)?… https://t.co/YLy0rrQGcE",6,Twitter for iPhone,
Willie McIntosh,42628480,"Chantilly, VA",2023-01-19 14:00:51,"Have you read your Bible today?
https://t.co/kau2m4sSUs

#plan, #bible, #love, #life, #Acts , #HVC https://t.co/vz8bbHiov9",0,Hootsuite Inc.,
Just a Random Donk,182435580,"Centreville, VA",2023-01-19 13:39:10,@matt_valdez @drabtshirt @moneymetalcakes @GlassJoeJP god I love @EBJunkies’ energy when he gets fired up to do shi… https://t.co/HzkkPqvzQF,0,Twitter for iPhone,
Jag Bhalla…Idea Trader/Thought Plumber,41874610,Washington DC,2023-01-19 13:31:04,"How we talk about love 
has become blurry 
""low resolution language"" 
+
both Jesus &amp; MLK called for 
us all to have… https://t.co/68Dz5dmXBC",0,TweetDeck,
Red White and Bukayo,1429650936373211139,"Washington, DC",2023-01-19 13:02:36,"Now please Arsenal, for the love of god get a back up 6. I don’t care if it’s a loan or a permanent purchase. We need insurance.",0,Twitter for iPhone,
RIDE4STEVO,1046813582313377793,"Suitland, MD",2023-01-19 12:37:30,@sVIxman @Wisconsin_fam How we fast 19 years on our team is a long ass time bra he 39 years old god damn stop this… https://t.co/hAZOmA3lBh,0,Twitter for iPhone,
New Hope COG Waldorf,2330556326,"Waldorf, Maryland",2023-01-19 12:32:20,"Consecration and Fast 2023 

Mind, Body, &amp; Spirit Focus

One Mind – Romans 15:6

 That ye may with one mind and one… https://t.co/gpScmLZkjz",0,Twitter for iPhone,
✨💪🏽🦋👑💙🥰,955935740684316677,"Washington, DC",2023-01-19 12:02:49,"My son gives me hugs most days &amp; I’m grateful for them. Especially when he squeezes me tight 🥰

The most innocent,… https://t.co/PBdZVjg7P1",0,Twitter for iPhone,
Clifton J. Porter II,3331833142,"Washington, DC",2023-01-19 12:01:38,"“I love you, God— you make me strong. God is bedrock under my feet, the castle in which I live, my rescuing knight.… https://t.co/T4t9AvMyy6",0,Twitter for iPhone,
VictorSeven,2318642239,"Washington, USA",2023-01-19 10:50:31,@matthewmercer God I would love to voice someone for this show.,0,Twitter for Android,
zeit,1478438506070478852,"Washington, DC",2023-01-19 10:14:01,"@ItsRyanAnderson Jesus fkin Christ lolll the classic gms before shut-eye, well I did just wake up 🤝 😂",0,Twitter for Android,
T°d∆🏳️‍🌈 (Blue Checkmark),895372030677315584,"Washington, DC",2023-01-19 10:06:10,"Mr. Rogers was a Presbyterian minister, yet for 40 years he taught children about love, compassion, respect, and ki… https://t.co/THBtqhq5S0",1,Twitter Web App,
Josh,1424026961140125705,"Washington, DC",2023-01-19 09:11:17,"@2sickwitdastick @arielhelwani For the love of god, tell me you’re joking/doing a schtick. You don’t put the words… https://t.co/ASJMpqFfd1",0,Twitter for iPhone,
MothWoman,3012821886,Washington ,2023-01-19 08:55:30,god i love alex g,0,Twitter for iPhone,
The Cup,1638508782,"Lanham, MD",2023-01-19 07:37:54,Jimmy Russell &amp; BOC (Because Of Christ) - When Jesus Comes https://t.co/d7BGbKDET8,0,WBGRCUP Playlist,
