username,userid,profile_location,created_at,text,retweet_count,source,coordinates
John Fraley,892784155,Seattle,2023-01-22 22:26:14,@greatkeith360 God should find a new team to hate dontcha think. (I have suggestions.),0,Twitter for Android,
Gecko Afterlife,3301373893,"Seattle, WA",2023-01-22 22:10:49,@99kerosene God I love that season so much.,0,Twitter for Android,
Jack Rack,1604144113833893889,Seattle,2023-01-22 21:57:50,@_L4nd0n The middle eastern Jesus Christ ain’t winning the primary though,0,Twitter for iPhone,
Rosemary Sprig,825475346757660672,"Seattle, WA",2023-01-22 21:27:58,"In order to rise to the holy calling, the path is humility, humility, humility. How do we know? How do we find it?… https://t.co/AtYE3yjVB4",0,Twitter for iPhone,
Max,1181327954678124544,"Seattle, WA",2023-01-22 21:10:51,The Bills narrative is crazy and romo riding them even harder Jesus Christ,0,Twitter for iPhone,
David Roberts,22737278,"Seattle, WA",2023-01-22 20:57:44,@MillhouseBooty jesus crackling christ,0,Twitter Web App,
KEXP Playlist,826913607921176576,"Seattle, WA",2023-01-22 20:47:01,Noah Coinflip feat. Divine Augustine - Everybody Loves The Sunshine - God Is Love (2022),0,KEXP Now Playing V2,
ZachaRyan,130246864,"Bremerton, WA",2023-01-22 20:29:21,Jesus fucking Christ is Buffalo playing the NFC East???,0,Twitter for iPhone,
Explosion Murder 💥,799438807,In a pineapple under the sea,2023-01-22 20:23:49,Jesus fucking Christ.,0,Twitter for Android,
Sheri Horton,24643658,"Seattle, WA",2023-01-22 20:17:49,"For those who don’t have a (genuine) relationship with Christ, this could seem overwhelming. 

But God… https://t.co/HDcQwI1Eny",0,Twitter for iPhone,
littlesiha,1512418406,"Seattle, WA",2023-01-22 20:02:31,@CarliSketches OH MY GOD I LOVE IT SHDHKSNS your style is so cute!!,1,Twitter for iPhone,
Tafoolio,1133892425527640064,"Seattle, WA",2023-01-22 19:49:39,@Rocanon2023 Tell me your an evangelical Christian without telling me!  Spouting scripture and love for God with ha… https://t.co/qhvaJMT8UT,0,Twitter for iPhone,
Joe Rixman,1298739028062175234,"Kent, WA",2023-01-22 19:33:59,"Anything with the letters GOP attached to it should be expunged from human history. they have proven, time and time… https://t.co/4kmWb4TnRz",1,Twitter Web App,
Agitated Spiders for Human Rights 🇺🇸🩸🦷,1583533650,Seattle,2023-01-22 19:28:41,"@ShanonBeckPA Oh! Jesus I am SO sorry you went through ABS. It's such a cruel modality, and it appears to have take… https://t.co/UQmH33PL6Z",0,Twitter for Android,
OgFresh777gaming #DaNation #PEG,1250928310692921344,"Seattle, WA",2023-01-22 19:20:17,"Thank you God for waking me, my family and close friends up to see another day my Lord savior in Jesus Christ you a… https://t.co/NKEPUUISe3",0,Twitter for Android,
SHAI🌹,2312463037,"Seattle, WA",2023-01-22 19:17:06,"Grieving is such a process like one day you can be good, god is good whew and then one day you can be in a twilight… https://t.co/GmkGXXXbhk",0,Twitter for iPhone,
Kerry Evan Cochran,737834063495467008,"Seattle, WA",2023-01-22 19:07:22,"@ph0b0s9331 @StackerSatoshi I love irreverent silly shit like this, god I’m easy and stupid",0,Twitter for iPhone,
roger szmodis,247007508,"Seattle, WA",2023-01-22 18:33:35,@logoffbrent God that was so much fun. I hate it.,0,Twitter for iPhone,
Chris 🇨🇩,1446929010,Kent,2023-01-22 18:26:40,Arsenal I love you ❤️,0,Twitter for iPhone,
Jared the Skeptic,214369161,"Near Seattle, WA",2023-01-22 18:20:58,"@PTroubleshooter @cmjones21411 @ichabod2022 @charliekirk11 Jesus fucking christ.

For one thing, I was referring to… https://t.co/HswSUx1RMB",0,Twitter for Android,
elsa♡,1027793150,"Seattle, WA",2023-01-22 18:19:27,"@bunnygogh @does_sammi HAHAHAHHAAHHAHAHAH oh my god i love to see two hot girlies gassing each other up , it’s my favorite 💋💋💋💋🔥🔥🔥🔥🔥",0,Twitter for iPad,
Derek Stephens,131024208,"Seattle, WA",2023-01-22 18:03:40,@doomsday_diva @bezalelplace @PastorMark Certainly.  So do you feel as though calling out of evil precludes the ack… https://t.co/wnbi1UmHtg,0,Twitter Web App,
scottabe,17637276,Seattle,2023-01-22 17:33:15,"@davidgclohessy I did not believe either of them.  It was a deliberate, disgusting, hypocritical, amoral smear camp… https://t.co/CqcmA9b4ng",0,Twitter Web App,
elijahch,16121753,Seattle,2023-01-22 17:04:43,"Go look in the mirror today &amp; tell me what you see.  A reflection of Jesus Christ?  A reflection of this world?
If… https://t.co/GMlqoqYnxr",0,Twitter for iPhone,
Duwamishygirl,872494730365378560,"Seattle, WA",2023-01-22 16:34:29,@MarshaBlackburn Fake Christian's love their scripture,0,Twitter for iPhone,
shannon,131093854,"Federal Way, WA",2023-01-22 16:18:41,@smoussignac @ThomasSowell You are deranged and salvation is for all who believe that Jesus Christ died on the cros… https://t.co/xo8sfPv06p,0,Twitter for iPhone,
IssaquahChristians,1548407821984616448,Issaquah WA,2023-01-22 16:15:11,"2b- as we follow Christ we should be meek, humble, non-confrontational. This will lead to others trying to take adv… https://t.co/zq4U3uf6x1",0,Twitter for Android,
Filmfreak Mafia,41002266,"Seattle, WA",2023-01-22 16:02:20,"A trick or two with the lepers and the whole town's on its feet. —Anna, Jesus Christ Superstar #xp #RandomMovieTVQuotes",0,Hootsuite Inc.,
Sean C.,17009937,"Seattle, WA",2023-01-22 16:02:20,"A trick or two with the lepers and the whole town's on its feet. —Anna, Jesus Christ Superstar #xp #RandomMovieTVQuotes",0,Hootsuite Inc.,
Kimber Maddox 🍀⏳🎗🕊,1275148092157751296,"Seattle, WA",2023-01-22 14:44:45,"God, I love this. https://t.co/xZ2YnJmPqQ",5,Twitter for iPad,
Manny Manny,753108977517551616,Bellevue ,2023-01-22 14:30:03,@MarshaBlackburn So sad how you hate President Biden and wish him fail but God is with him and he will succeed!!,0,Twitter for iPhone,
S.P.A.,1076892343918198790,"Seattle, WA",2023-01-22 14:17:35,"Children of a Lesser God (3-Oct-1986) · Mrs. Norman
Toughlove (13-Oct-1985)
Love, Mary (8-Oct-1985)
Return to Oz (2… https://t.co/1N3WG6wzLc",0,Jetpack.com,
Liquorice Cowboy #FBPE,1425571447314030601,Kent,2023-01-22 14:06:01,@WestminsterWAG Jesus Christ they’re desperate,0,Twitter for iPhone,
Rajinder Plaha,1441477881918492674,kent,2023-01-22 12:29:51,"u need to teach Ur men to beliv in papa God in acceptances so u knw how to die in his beliefs,NOT encourageur BOLGA… https://t.co/Y67iK1YU9Z",0,Twitter for Android,
little ole 3 chord jade,1521670759118086144,"Seattle, WA",2023-01-22 12:23:19,ppl . need to be softer with others jesus christ,0,Twitter for iPhone,
🦁🍸🐈‍⬛Jane🐈‍⬛🍸🦁,21704042,Kent,2023-01-22 11:38:39,"@needsomesun God i wished i lived nearer, feel so helpless. Get those eyes dried my lovely,  get baking all Ps favo… https://t.co/Ix8j0RWGLi",0,Twitter for Android,
ዳግማዊ ምኒልክ ዮሐንስ,1579409943404642304,"Seattle, WA",2023-01-22 10:59:40,@WelkayitGondar Timket is about celebrating the baptism of Jesus Christ. It’s an Orthodox holiday and has nothing t… https://t.co/d4gSZKhjfG,0,Twitter for iPhone,
killer queen's she/her heart attack,16556409,"Seattle, WA",2023-01-22 10:26:07,@FEMOIDFURRY jesus christ what an awful person,0,Twitter Web App,
GrandOLTeam,937676766,"Seattle, WA USA",2023-01-22 09:38:26,"@jakeshieldsajj Yes. If they love and protect the children, stress education, and be kind and respectful.

God know… https://t.co/o65uoycDcw",0,Twitter Web App,
Thomas Murphy,161295171,Seattle,2023-01-22 09:06:08,/imagepages/2023/01/20/multimedia/21dowd-image11-zftk.html I LOVE LOVE LOVE this photo: And knew that her mother ha… https://t.co/DHS1VcAUsR,0,Twitter for Android,
Ted Neward,15224269,"Redmond, WA",2023-01-22 08:37:58,"Gotta love Rs, they’re at least finally admitting they want to return the country to 1950, when Blacks were segrega… https://t.co/ilOnQm3opy",0,Twitter for iPad,
Lorraine Netherton,1495314504732741632,"Seattle, WA",2023-01-22 07:26:29,"@ukrainiansquad You are all so dear to me. I pray for you so much. You are the bravest and the best of us, your wil… https://t.co/BDRLnBROVz",0,Twitter for Android,
Marky Mark Seattle,120374321,"Seattle, WA",2023-01-22 07:24:20,"@giselleb1234 God I love Chloe

One of the best impressionists since Villasenior.",0,Twitter for Android,
bitcoinr3negade.icp,872855981335601153,"Seattle, WA",2023-01-22 07:06:08,@vizurantvis Only with Jesus Christ,0,Twitter for Android,
human from earth,1411209630,"Redmond, WA",2023-01-22 06:27:16,"@caitoz you as American president : please for the love of god take as much of Ukraine as you want, please don't nu… https://t.co/36l55tmMj3",0,Twitter for Android,
🏳️‍🌈Tekk; gay cat↙️↙️↙️,852653464593219584,"Lynnwood, WA",2023-01-22 06:05:07,"jesus christ, no wonder that game won like ALL the awards",0,TweetDeck,
vespertyne,17128015,"Seattle, WA",2023-01-22 05:32:04,"I don’t believe in hell. But if I’m mistaken, and there is an eternal damnation/separation from God, it will be fil… https://t.co/dI0qnuTbnY",3,Twitter for iPhone,
Xyger ㋡,1373175956,"Seattle, WA",2023-01-22 05:15:50,"Halo is one of my all time favorite video game franchises. I love the lore, stories, and campaigns in the universe.… https://t.co/ME1Gz5REL0",0,Twitter for iPhone,
kelpie 🏜️ Cowboy & Danger Days SMAUs 📌,1221438062145630210,"Seattle, WA",2023-01-22 05:05:40,@mollylikesofmd Oh my god you’re so right. I love them.,0,Twitter for iPad,
Doozy_J (j/k.eth.(j/k)),2269427833,"Seattle, WA",2023-01-22 04:57:01,"@StMichael71 @jbcalhoun @B_Goodness Again, you paint a picture of God as a parent standing over their dying child i… https://t.co/pYmLeJNUzV",0,Twitter for iPhone,
Ali Bianchi Music “Can’t Breathe” now out!,18908471,Seattle,2023-01-22 04:49:20,So much love of God in this room! 💖 https://t.co/KClVIlLfdP,0,Twitter for iPhone,
x,738133165944934403,"Seattle, WA",2023-01-22 04:40:33,Jesus fucking Christ https://t.co/BLpKnnRQ0w,0,Twitter for iPhone,
christa lee,547294860,"Seattle, WA",2023-01-22 04:37:52,"God I love this game so much. You won’t get dog asshole that good in final fantasy XVI, mark my words",1,Twitter for iPhone,
The Third,370580820,"Seattle, Wa ",2023-01-22 03:47:29,I love tacos and Mexican food but god damn I put myself in a food coma every time and I don’t even eat half of what I ordered 🤣🤣,0,Twitter for iPhone,
QB!K 👽 LEOTRIX REVIEW IN BIO!,752893427084238849,"SEATTLE, WA",2023-01-22 03:24:52,"@infektdubstep Yes pleeease, I love digging for cool additive and spectral plugins but my god, the coolest ones are… https://t.co/x8ZBE133Az",0,Twitter for Android,
Scott Christy 🇺🇦,4825775936,Seattle,2023-01-22 02:57:59,"@EileenCordin @HerndonforIdaho @wintrow4idaho Seems pretty clear, apparently everything happens according to god's… https://t.co/OeoklNIjI4",0,Twitter Web App,
Tsar Apu II Apustayevich,1586812966435184640,"Seattle, WA",2023-01-22 02:55:46,@Stalin_Apu English was good enough for Jesus Christ and it's good enough for me,0,Twitter Web App,
tryna change the world,966304293379805185,"Seattle, WA",2023-01-22 02:41:38,JESUS CHRIST HE DID IT AGAIN HAHAHAH THIS DUDE AN ALL STAR MAN!!! https://t.co/xDaSx4QCqT,0,Twitter for iPhone,
Conor Salinas,182520719,"Seattle, WA",2023-01-22 02:19:31,Jesus Christ needs to hire someone better because these he gets us commercials are fucking awful. At least try.,0,Twitter for iPhone,
Mind-shift and Personal Growth Coach,2451916850,Seattle,2023-01-22 02:11:29,Love is not perfect. I’m learning I have to accept you for who you are. Just like you have to accept all of me. Jus… https://t.co/mz8UVMJirn,0,Twitter for iPhone,
Jessie we need to cook,1549950330666102785,"Seattle, WA",2023-01-22 02:10:32,"@_Prent21 @rojdan45mac @TheJoeySwoll Jesus fucking christ I'd be staring too, that is 6 of me",0,Twitter for Android,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-22 02:10:08,Che Diaz spinoff when????????,0,Twitter for iPhone,
Dennis J. Doherty,131256652,"Redmond, WA",2023-01-22 01:59:27,"@cannoli1000 Jesus H. Christ, there is a whole lot of dead angles because of me.",0,Twitter for iPad,
Anti,1378205004,"Seattle, WA",2023-01-22 01:12:19,I love Paramore god damn,2,Twitter for iPhone,
Keto,131243097,"Kent, WA",2023-01-21 23:41:21,"God, I HATE when people pull out their sob stories on competitive reality shows.

Not only does it always feel crin… https://t.co/HW6DVlLCEW",0,Twitter for iPhone,
fuck bokai,14199284,Seattle,2023-01-21 23:39:08,for the love of god. let this be the last season of offensive PIs,0,Twitter for iPhone,
cylon bates,2523247680,,2023-01-21 23:34:03,"@HOT97 Apologies for your lost....Sending our love too you and your Family, Wale to God Be The Glory. AMEN! 😇🤎🖤 A HOLY heart.",0,Twitter for Android,
Cloud9 Faitful Griff,1163544296886157312,"Seattle, WA",2023-01-21 23:28:51,@GBPdaily @robwesterman3 I do love throwbacks and Christian Watson :),0,Twitter for iPhone,
hales ૮ ˶ᵔ ᵕ ᵔ˶ ა 🔜 thunderome 3 days & illenium,2354094906,"Seattle, WA",2023-01-21 23:14:20,@riceyrina @annhitran75 jesus christ bruh,0,Twitter for iPhone,
Paula Hance,1561009993964326912,,2023-01-21 22:22:10,@koliberki Oh my God I would love to have some of those those are some beautiful stones,0,Twitter for Android,
What in the actual...,343511427,Seattle,2023-01-21 22:20:47,@randy_whelchel @0xMephisto420 @EvasTeslaSPlaid @elonmusk You’re gotcha is a gas vs EV range test? That’s rushed to… https://t.co/Z7kM7xtjLA,0,Twitter for iPhone,
Max,1181327954678124544,"Seattle, WA",2023-01-21 22:19:55,Jesus Christ it’s Chad Henne,0,Twitter for iPhone,
Mark Leen,42039253,"Seattle, WA",2023-01-21 21:58:53,"@godandchocolate Of course, I show my love for God by loving and serving my wife and kids.  I show my love for my s… https://t.co/LfQbtWNxIf",0,Twitter Web App,
:),1019036688805433344,"Seattle, WA",2023-01-21 21:57:51,I hate working w these three bitches and God came thru 🫶🏽,0,Twitter for iPhone,
Mark Leen,42039253,"Seattle, WA",2023-01-21 21:56:24,"@godandchocolate I tell my kids that I love God the most. I explain that, if I did not, then I would be limited to… https://t.co/8l1MO8dMya",0,Twitter Web App,
Pilgrim In an Unholy Land,1450127496238682121,"Seattle, WA",2023-01-21 21:52:37,@privacyphoneguy @julesrprecious Contextually the Holy Bible has not been changed.  Sure there have been been “vers… https://t.co/BGXM6wXL7Z,0,Twitter for iPhone,
kyrah,1087600747,seattle,2023-01-21 21:47:20,tucker please for the love of god smoke a joint https://t.co/1HPl5KAoMJ,0,Twitter for iPhone,
OgFresh777gaming #DaNation #PEG,1250928310692921344,"Seattle, WA",2023-01-21 21:45:56,"Thank you God for waking me, my family and close friends up to see another day my Lord savior in Jesus Christ you a… https://t.co/ho4LLxLvSJ",0,Twitter for Android,
Why Is Everything Cold Harvest?,393067691,Seattle,2023-01-21 21:29:30,Oh Jesus christ https://t.co/FhG2cB9WdZ,0,Twitter for Android,
AmericanGirl,1585984448734298112,"Seattle, WA",2023-01-21 21:26:20,@TonyDungy Do not apologize for speaking Truth. Jesus never did. We support you and love you!,0,Twitter for iPhone,
🐟🍞 🌹 אָדוֹם,1462699603,"Seattle, WA",2023-01-21 21:24:56,@MTweeder @Underdawg47 God doesn’t hate them. He’s just extremely disappointed in their actions.,0,Twitter for iPhone,
Will Agner,1577013085235163136,"Seattle, WA",2023-01-21 20:05:21,"The gym isn’t a dating pool, leave women alone Jesus Christ.",1,Twitter for iPhone,
Marc Stiles,501042325,"Seattle, WA",2023-01-21 20:04:39,@Seattle_Condos These are incredibly complex and expensive to pull off. Do you know a single one that’s been  a fin… https://t.co/yp8f2ZcyW2,0,Twitter for iPhone,
Kim Courtoreille,1585829041831313410,"Seattle, WA",2023-01-21 19:42:20,@BarakRavid Righteousness will prevail in the name of Jesus Christ! Stand strong @netanyahu God Almighty is you.,0,Twitter for iPhone,
Kevin G,243288116,"Seattle, WA",2023-01-21 19:41:10,The group chat is in a dark place with all the Christian hate circulating right now. Thinking of my boys,0,Twitter for iPhone,
Alex Koren (she/her) 🏳️‍⚧️,891577944,Seattle,2023-01-21 19:39:58,@tranthecthual @PomeranianGod @TheOfficialFami For the love of god please read some Judith Butler. It’s really okay… https://t.co/n8XmAGxcIQ,0,Twitter for iPhone,
Kevin G,243288116,"Seattle, WA",2023-01-21 19:37:06,As the a co-founder of the Young Christian Men’s Society focused on annual pilgrimages to places like Las Vegas to… https://t.co/jDl5qkiKIq,0,Twitter for iPhone,
Chiefs Out West,1551731836061069312,"Seattle, WA",2023-01-21 19:08:36,@DabollArriving Jesus was watching replays of carriage races with the 12 disciples in passion of the Christ on one of these,0,Twitter for Android,
Cbreez808 🌴🩴🌸♐️#FinZup🐬🐬🐬,1417267138419740673,"Seattle, WA",2023-01-21 18:41:32,"@TwoTsPod @DrNicoleMartin @TeddiMellencamp @tamrajudgeOC For the love of god, please tell @BrandiGlanville to adjus… https://t.co/EYSI4PksLH",0,Twitter for iPad,
Pax is stressed as fuck,1439099437863694337,"Seattle, WA",2023-01-21 18:36:51,@KaijuKoda Oh my god I love them,0,Twitter for iPhone,
Aaron Schwarz,234896506,"Issaquah, WA",2023-01-21 17:54:26,Your brain makes its own fun drugs &amp; you can have a full psychedelic or mystical experience by practicing intense m… https://t.co/wVy2mfJkHV,1,Twitter Web App,
vibesour'er,27122873,Seattle,2023-01-21 17:51:44,@RottenInDenmark god I love it here!,0,Twitter Web App,
Aaron Schwarz,234896506,"Issaquah, WA",2023-01-21 17:50:41,"You do not need LSD or MDMA or Magic Mushrooms to dissolve your EGO so that you can learn to love yourself, other p… https://t.co/yxJd9KmxIR",0,Twitter Web App,
stonerexic 69/500,3273334640,smoke shop   🔞    he/they,2023-01-21 17:46:11,@restrictivluna Yeah like I'm currently dating someone who is plus size and my God she's fucking gorgeous in every… https://t.co/XRvP4bCpsi,0,Twitter for Android,
Doozy_J (j/k.eth.(j/k)),2269427833,"Seattle, WA",2023-01-21 17:36:50,@jbcalhoun @StMichael71 @B_Goodness I think helpful exercise is to mentally insert the word “love” every time… https://t.co/ZIqJPyYd1j,0,Twitter for iPhone,
Lexi Juarez,800719133662773248,"Seattle, WA",2023-01-21 17:26:21,"@ericareport Book banning is also wrong. Burn the Bible its caused more pain, deaths,hate, etc. That book is the wo… https://t.co/q4laCZWOrP",0,Twitter for Android,
mastodon.social/@stephenmatlock,818805,Seattle WA,2023-01-21 17:25:55,"@kevinmyoung You know, this is so wrong. Jesus said ""You shall know my disciples by their signed statements of doct… https://t.co/6MM7TK9KYt",0,Twitter Web App,
Harriet Koscho,1907009850,"Seattle, Wa",2023-01-21 17:01:08,"@tracesoffaith I love ""On Time God"" by Dottie Peoples.
""Job said, 'He might not come when you want Him, but He'll b… https://t.co/MniJILnRle",0,Twitter for Android,
silas norum,1914916435,sea wa ,2023-01-21 16:49:11,"i love @a_dyan23 because she heard the first few notes of the drag set, screamed OH MY GOD ITS SELENA, gathered eve… https://t.co/gIBleP4bCE",1,Twitter for iPhone,
M. l'Abbé,904115318494302208,"Seattle, Washington U.S.A.",2023-01-21 16:37:05,"@mrdavidrowe To love people is to will their salvation and act accordingly. This includes offering up, in union wit… https://t.co/JFuQHkHn9k",0,Twitter for iPhone,
A Mask is the LEAST you can do,93978436,"Seattle, WA",2023-01-21 16:16:57,"@CatholicLeague The Catholic League should focus on following Jesus, path, speak out against hate at all turns, and… https://t.co/oNJx07ByEG",0,Twitter Web App,
Mitchell Adams,1477689302,"Bremerton, WA",2023-01-21 16:01:14,"@RepMTG How very ""christian"" of you, wanting to use tanks on poor starving people escaping countries we helped dest… https://t.co/T7xC8lIVXr",0,Twitter for Android,
Ooolala,1523807203227885568,"Seattle, WA",2023-01-21 15:55:01,"@Madonna @VanityFair Madonna, like a virgin…she’s been mocking Christ for decades. God forgive us",0,Twitter for iPad,
robin marie,28662487,"Seattle, WA",2023-01-21 13:42:27,"@nathaliejacoby1 I’d say why not, but the GOP forced the former guy to do random Christian things like hold a Bible… https://t.co/KrVI6F8Zsm",0,Twitter for iPhone,
Doug Montgomery,2209665612,"Seattle, WA",2023-01-21 13:18:40,"@Vballkid77 @PDFIsHere @GeeScottSr Not to mention, since god created all living things- not evolution- he’s respons… https://t.co/FEESUxZxah",0,Twitter for iPhone,
Charles Parmele,345125534,"Bremerton, Washington",2023-01-21 13:02:33,@TheRichFromCali I read that earlier. For a bunch of people who tend to call themselves Christian they don’t have o… https://t.co/OGbMdfLniG,0,Twitter for iPad,
stonerexic 69/500,3273334640,smoke shop   🔞    he/they,2023-01-21 11:12:47,"@skelet0nbones For real, it sucks ass so fucking hard esp cuz I work in a god damn scratch kitchen my chef (love bu… https://t.co/1vD9Zr6qEK",0,Twitter for Android,
Gee Scott Sr.,42185151,"Seattle, WA. ",2023-01-21 10:26:43,"Hmm, when I told folks that as a Christian that he should love everyone, some act like they didn’t know what I was… https://t.co/vdf5EyzL3M",2,Twitter for iPhone,
chris (o.o),4715379089,"Seattle, WA",2023-01-21 09:58:44,jesus christ I've had way too many friends snd acquaintances getting laid off this past season. wtf is going on,0,Twitter for Android,
Kyle P,488276088,Seattle,2023-01-21 08:47:57,"SHOW ME MY GIRL CHARLOTTA PLEASE FOR THE LOVE OF GOD

rollback....crossplay.... highkey still best fighting game ou… https://t.co/bV9wYhlaQc",0,Twitter Web App,
Zeke the G,4719113857,"Renton, WA",2023-01-21 08:34:44,"@EvilBlitz Regenerator: (shows up)
Leon: Jesus Christ!",0,Twitter for iPhone,
C. Styles,36494999,"SeaTac, WA",2023-01-21 08:21:03,"i guess i’ll just wake up in two hours. uber driver playing some VERY christian music, so anything is possible thru our lord jesus christ",0,Twitter for iPhone,
Kristin,1156249928001191936,"Seattle, WA",2023-01-21 08:17:25,"@catho_lorrain @Lughos1 @RealHousewifeMi All other Bibles ""and this is the second death"", might wanna read the next… https://t.co/DIWLodI3At",0,Twitter for Android,
Helton Duarte,18809686,"Seattle, WA",2023-01-21 08:02:21,"""On Kierkegaard's view, the Christian who becomes a follower of Christ can expect to suffer opposition and persecut… https://t.co/qBgvPcXwEK",0,Twitter Web App,
emblasteon,1395244518048292864,"Seattle, WA",2023-01-21 06:12:44,God I love weird controllers,0,Twitter for Android,
Smokey McPot 🇺🇸🇿🇲,1074625021,Seattle WA,2023-01-21 05:52:48,@rcpyle12 @GeeScottSr Since everyone is talking about Christ a reminder Judgment of others without out all knowledg… https://t.co/Q6FE0526lx,0,Twitter for iPhone,
One flew over,1508976184872222720,Seattle,2023-01-21 05:22:33,@RonFilipkowski Jesus Christ died from the covid vaccine,0,Twitter Web App,
Irina Martin,3015021412,"Seattle, WA",2023-01-21 05:21:18,"@TrueConsolation Her stance is inhumane and ungodly. God created us in His image and just like He, we have emotions… https://t.co/fP9DUOWLOx",0,Twitter Web App,
Shawn,1599547021115142144,"Seattle, WA",2023-01-21 04:55:35,"Y’all, these kids are LOOKING FOR HOPE! They are in a rut and trying to find some kind of light in a world descendi… https://t.co/eAJ2RPMReb",0,Twitter for iPhone,
Casey 🌸,285466051,"Seattle, WA",2023-01-21 04:54:33,God I love this show! https://t.co/C3ThrcXUz0,0,Twitter Web App,
Marie & Max Snuck Back,1586518613611413504,"Seattle, WA",2023-01-21 04:50:08,@PierreLaPointe_ @JerasIkehorn Totally agree. I can’t accept the Christian God. The kill rate is too high for me to… https://t.co/6NSSQzOcjI,0,Twitter for iPhone,
jeff engels,128723718,"Seattle, WA",2023-01-21 04:33:55,@EdgeofSports So Tired of Hateful White Older guys from my generation using Jesus Christ as a Shield to protect the… https://t.co/VTJbdXIIfD,0,Twitter for iPhone,
Jay Scherrer,1859112216,Seattle Washington,2023-01-21 04:27:18,@AngelWa33017557 The Holy Spirit is our guidance toward the Truth and Jesus Christ.,0,Twitter for Android,
Creek,2213270784,Seattle,2023-01-21 04:05:58,"@barstoolindy Saturday hire ,would be about equal to hiring Pagano again 😩🤮 Only worse. Jeff, does not have a clue… https://t.co/nDiGvSZLhI",0,Twitter for iPhone,
Clifford Gomes,278145346,Seattle,2023-01-21 03:57:27,"@naomirwolf @ericmetaxas In fear and confusion, in the grief and sense of loss, for all the dark drama that unfolds… https://t.co/A1RU7hcB41",1,Twitter for iPhone,
Ms. Anne Dree,1090761583,seattle,2023-01-21 03:41:24,sending so much love to chrisean 💗💕💖💞 god got u babygirl @ChriseanMalone,0,Twitter for iPhone,
Born 2 Shine↔️Stop Playin,381179407,"𝕊𝕖𝕒𝕥𝕥𝕝𝕖, 𝕎𝔸",2023-01-21 03:22:18,If you haven’t been talking to love ones or close ones. Cut that out man life too short of a God text them or call… https://t.co/o7TKABOseb,0,Twitter for iPhone,
elsa♡,1027793150,"Seattle, WA",2023-01-21 03:22:01,"@Justinthere89 @moth2moth jesus fucking christ .. we live in a capitalist hell scape ,  my dear comrades",0,Twitter for iPad,
"206Uber, your friendly neighborhood communist",701158850682966016,"Seattle, WA",2023-01-21 03:20:52,@SenateGOP Jesus Christ y'all have got nothing. https://t.co/vsoLuZhEcn,0,Twitter for Android,
Nathanias,108804921,"Seattle, WA",2023-01-21 03:02:12,@hbjkzrn @brownbear_47 I guess i'll just accept this random accusation from a stranger coming out of nowhere to acc… https://t.co/LQHixBgWIG,0,Twitter Web App,
YC | MerliniMe,816518990042271745,"Seattle, WA",2023-01-21 03:00:29,Jesus I love xrd I might be ass but it's fun,0,Twitter for Android,
Jeremy Blake,887027226,"Seattle, WA",2023-01-21 02:38:52,"@mattmarque Jesus fucking Christ get out of my head. 

Yeah like keeping tallies of slights against you that nobody else has any idea about.",0,Twitter Web App,
Parody of Elon,1587234018822848513,"Seattle, WA",2023-01-21 02:12:22,God I love the beach and warm weather…. https://t.co/Z3OZ1TCkvZ,0,Twitter for iPhone,
Portraits of Saints,3426111552,"Seattle, WA",2023-01-21 02:03:38,"Happy Feast Day 
St. Agnes of Rome
 She was very beautiful, fm a wealthy family &amp; was highly sought after in marria… https://t.co/g50szDPbDM",117,Twitter Web App,
Alex | Gideon Nav Energy,14991630,"Seattle, WA",2023-01-21 02:01:53,god i love typing absolute nonsense into the DMZ chat in call of duty,0,Twitter Web App,
Sellesion,836005708734746624,"Seattle, WA",2023-01-21 01:59:02,@arcadiancosplay God I love D.Grey-Man and it's openings. I still wanna cosplay S3 Allen sometime.,0,Twitter for Android,
M.J.,892248401131089920,"Seattle, WA",2023-01-21 01:18:18,@cld9731 @saifagaijin @KIRO7Seattle Bro their business went bankrupt read the fucking article Jesus Christ,0,Twitter for iPhone,
Gee Scott Sr.,42185151,"Seattle, WA. ",2023-01-21 00:52:17,"Message for all of you taking up for Dungy, but remain silent on attacks towards the LGBTQ community. If you’re goi… https://t.co/6Z9nusmtOT",37,Twitter for iPhone,
🐟🍞 🌹 אָדוֹם,1462699603,"Seattle, WA",2023-01-21 00:51:19,@Underdawg47 @MTweeder There’s a very one-dimensional view of Christian History. White ppl did those things in the… https://t.co/CfqiMVnTQB,0,Twitter for iPhone,
elsa♡,1027793150,"Seattle, WA",2023-01-21 00:44:20,"@KailuaPig HAHAHAHAHAHAHAHAHAHAHAHAHA OH MY GOD as somebody with PCOS, i fucking LOVE THIS 🤣🤣🤣 @VickiRose95 you will appreciate this!! 🤣💛🌻",0,Twitter for iPhone,
🐰Veia Bun 🔞🔞🐰,1180554689860886528,Floating in the sea,2023-01-21 00:43:40,"@yunalesca God I love people who make pretty af yards like this

Ty for the food 🙏❤️",0,Twitter Web App,
Ben,35095745,"Seattle, WA",2023-01-21 00:34:54,"Jesus Christ, businessman.

Our society rewards the deranged. We should change that. https://t.co/M9KTYQb7Wt",0,Twitter for Android,
ジョシュア,873563257289814017,somewhere in the sea ,2023-01-21 00:34:17,"God I love this game! 😀 
#MonsterHunterRise #Xbox #XboxGamePass https://t.co/IunybaaUxG",0,Twitter for Android,
