username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-19 06:44:00,"@dylanrupert OLD GREY WHISTLE TEST!!!!!!!! HANDS DOWN GAME OVER 
https://t.co/1G48wRsYMW",0,Twitter for iPhone,
Eric Duechle,489833003,"Seattle, WA",2023-01-19 06:42:52,@WealthInc247 Can you believe in science? Science is the study of the natural world. God is everything that is. A f… https://t.co/AkzoSatGN7,0,Twitter for iPhone,
Lodestone Design,1563324139678511105,"Seattle, WA",2023-01-19 06:37:35,"@0xAdventuresAI I'd love to see craft-gods. A spirit for every role in society, and when a new spirit is born, we c… https://t.co/qyfMm1CVAU",0,Twitter Web App,
ChristianBlogger ✝,1262913169036460033,"Bellevue, WA",2023-01-19 06:37:25,"@elonmusk @NE1Honest @disclosetv Open the door to Jesus as he is the only way, to make your life better - he is rea… https://t.co/YA2LLwmNF1",0,Twitter Web App,
Lorraine Netherton,1495314504732741632,"Seattle, WA",2023-01-19 06:34:05,"@DavidRoseFOX13 Lord, please direct someone to this child and bring him back home safely and quickly.  I ask this b… https://t.co/H76HJbSAok",0,Twitter for Android,
Helton Duarte,18809686,"Seattle, WA",2023-01-19 05:43:05,Esau McCaulley tells us that Exodus shows “a God who hears the sufferings of an enslaved people and rescues them.”… https://t.co/e8qdsvqbsE,0,Twitter Web App,
hannah,81276289,"Seattle, WA",2023-01-19 05:38:25,@mattxiv Oh my god it’s @oranicuhh !!!! I love her!,0,Twitter for iPhone,
BlueRoo Zan needs food badly🌻,64370677,Seattle,2023-01-19 05:12:05,"God :3 I love Snowboarding!

Lovely half week at Steamboat in the books thanks to a certain awesome Fox and Husky :… https://t.co/5nOK5h0P23",0,Twitter for Android,
Omar Willey 💬@wiloma@mastodon.social💬,88971448,Seattle,2023-01-19 05:03:14,"@kcfennessy I love that movie, naturally. I even like the American remake, The Jesus Rolls, by which time the Frenc… https://t.co/o07XTeDBvW",0,Twitter Web App,
Phil Incelmo,191091544,"Seattle, WA",2023-01-19 04:30:19,"@DY3RS3V3 It’s such a hard thing to believe in the eye of the storm, it’s very common for trans people to feel like… https://t.co/dsFRtKX6C0",0,Twitter for iPhone,
Snuggleslug,181538006,Beyond The Sea,2023-01-19 04:18:27,God I love this scene so much. https://t.co/DY8hfWDBUU,0,Twitter for Android,
elsa♡,1027793150,"Seattle, WA",2023-01-19 04:17:37,@does_sammi STRAIGHT THE FUCK UP I HAVE NEVER RELATED TO A MEME MORE. I LOVE ALWAYS SUNNY SO GOD DAMN MUCH OMG,0,Twitter for iPhone,
Carrie Brockobitch 🌊🌊🌊🌊,830273204543303681,"Seattle,WA",2023-01-19 03:43:36,"@nathaliejacoby1 3. For the love of god, always 3!!!",0,Twitter for iPad,
"Spoony Panda, Brave Little Spark",918157979345547264,"Seattle, WA",2023-01-19 03:00:37,@SophiaNarwitz @King_o_Gains god I hate that site,0,Twitter Web App,
Burner,1485850744011984897,"Seattle, WA",2023-01-19 02:47:30,"@Jerasunder @TheActMan_YT Jesus Christ, you’re a slow ass drama queen 😂",0,Twitter for iPhone,
Auntie with The Good Tits (ง'̀-'́)ง,15240625,"Seattle, WA",2023-01-19 02:35:33,"@SageEvelene “If Jesus is against something I do actively then he doesn’t love me but I know he loves me” - them, probably.",0,Twitter for iPhone,
.,2434689973,"Seattle, WA",2023-01-19 02:26:44,@HillCST_ @oh_Nocturnal @MikeysApex What makes you the absolute authority on this?? JKR actively inserts her bigotr… https://t.co/4C0Dz8ikqB,0,Twitter for iPhone,
.,2434689973,"Seattle, WA",2023-01-19 02:22:54,@HillCST_ @oh_Nocturnal @MikeysApex Ur so weird for this dude like Jesus Christ acquire a grip dawg. Not one single… https://t.co/7g8cSG7acx,0,Twitter for iPhone,
Mr. Sophistication,257822127,"Seattle, Wa",2023-01-19 02:07:27,Jesus Christ this nigga got a network error,0,Twitter for iPhone,
overeducated adhd cat woman 🐈,781555922,"Seattle, WA",2023-01-19 01:58:09,God I hate fatphobic content creators.,0,Twitter for iPhone,
Brad Steinbacher,272425281,Seattle,2023-01-19 01:46:25,"Please, for the love of God, stop calling something ""woke."" You're beyond embarrassing yourself. Lick your wounds a… https://t.co/h489piSUow",2,Twitter Web App,
Kate Jelaska,56497675,"Seattle, WA",2023-01-19 01:44:42,@sniffspot please for the love of god fix your app. It’s so buggy.,0,Twitter for iPhone,
Auntie with The Good Tits (ง'̀-'́)ง,15240625,"Seattle, WA",2023-01-19 01:37:04,Jesus Christ was antiracist and would support BLM because he was against suppression &amp; injustice. If you don’t beli… https://t.co/Qp6Y1EAEfU,0,Twitter for iPhone,
Gregory Knight,34127769,By the sea,2023-01-19 01:02:49,"@lmphashby @DiamondandSilk Jesus Christ on a stick for 6 hours! 

What are you calling evil that needs to be stoppe… https://t.co/w531G5sUqs",0,Twitter for iPhone,
Tori Twine,232704822,"Seattle, WA",2023-01-19 00:51:57,"Growing up primarily in Assembly of God, Evangelical, and Baptist megachurches where church can often feel like a r… https://t.co/2hQWeYWlhF",0,Twitter for iPhone,
BrotherJohnW,3344893993,Seattle,2023-01-19 00:23:03,"@GioBruno1600 He has a long way to go…

“Without Me you can do nothing.” — JESUS CHRIST",0,Twitter for iPad,
⭒✷ wrən ✷⭒,986311313453285377,seattle,2023-01-18 23:54:21,@vpvrtment OH MY GOD THEY WRECKED THE CAR!!!!!!! DGHDFKHJGG I FUCKING LOVE THIS HELENA ahhhhhHHhHHHH,0,Twitter Web App,
galaxyplswin,1559787698117681152,"Seattle, WA",2023-01-18 23:52:43,Jesus Christ they're winning it all https://t.co/DQrWHlCf17,0,Twitter for Android,
vogueress,133898080,"Seattle, WA",2023-01-18 23:39:11,"Jesus Christ, honestly farther than I thought he would openly go (behind the scenes sure). Previously I thought Flo… https://t.co/IsLEqQAr5E",0,Twitter for iPhone,
Thomas Mather,199177109,"WA, Seattle",2023-01-18 23:34:05,Big Bang Theory 's Melissa Rauch says she lost a job after director saw her hands: 'Jesus Christ!' https://t.co/PiJ946oSBF,0,Twitter for iPhone,
Tyla Gratton,4882175971,"Seattle, WA",2023-01-18 23:17:40,@elitherealist1 @VGC_News You're joking right? he's the fucking head of creative at 343 that's one of the top posit… https://t.co/d21fYwp2h4,0,Twitter for Android,
JakeMusc 🌎,1555265820279812096,"Bothell, WA",2023-01-18 23:16:04,"@MayoIsSpicyy The Church of Jesus Christ of Latter Day Saints have believed that for a long time, that's why they s… https://t.co/IIGujn0jeg",0,Twitter for iPhone,
Jaime Muñana,28629154,"Seattle, WA",2023-01-18 23:09:06,"@MeganHoyt12 Ooooooh god, I would love to eat you first! 🥰",0,Twitter for iPhone,
SINcerely_AKF💋,1116249659242979334,"Seattle, WA",2023-01-18 22:59:16,It crazy how people be judging @ChriseanMalone I feel like she just someone who comes from love rather than surviva… https://t.co/M7GFN1uevk,1,Twitter Web App,
Lukester 🇺🇸,1497008414982959105,"Seattle, WA",2023-01-18 22:44:07,"@t0040 @Irishways13 @MayoIsSpicyy The same god who was 'kill them all' (including babies)in the old testament, sudd… https://t.co/bHuVPc4HQV",0,Twitter Web App,
Matt Bornemann,1347303241877397506,"Seattle, WA",2023-01-18 22:31:53,don't even wanna know what sacrilegious thing they'll claim as intercesssion for Mr. Jesus of Christ https://t.co/qICIAhlVmB,0,Twitter for Android,
"Meghan Cherry, Huggable Jerk 🍒🏳️‍⚧️🦈",29734383,"Seattle, WA",2023-01-18 22:29:53,"jesus christ this @streetlightcade
album is fucking phenomenal
https://t.co/K2tWDRUt3v",0,Twitter for Android,
Стивен 🇺🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,2442222256,Kent ,2023-01-18 22:17:42,"This is hilarious! Honestly, it's a public park, move your tripod over a mere 2m &amp; there's no issue - literally tak… https://t.co/ZxxYfF84DX",0,Twitter for Android,
Court,1120171717425414144,Seattle ,2023-01-18 21:11:14,"God bailed me out
By: Courtney Williams 

th open arms. God, when I thank about your love, I want to cry because yo… https://t.co/TCq6iSkreT",0,Twitter Web App,
Lorraine Netherton,1495314504732741632,"Seattle, WA",2023-01-18 21:06:47,"@ukrainiansquad Father, please go before Ukraine and give them victory. I ask this believing it to be done in the m… https://t.co/As4od3ht2G",0,Twitter for Android,
joesox,20291400,"Seattle,WA",2023-01-18 21:02:28,"@sanojthomas_ The war against progress, I don't understand. Its not the 800's anymore. I agree ""it prefers human-ge… https://t.co/KwP83IyJkU",0,Twitter Web App,
Ben Rudolph,91396874,United States,2023-01-18 20:56:07,"@TGC_Cartoonist I love the show. If you take it for what it is - a show, not the Bible - there's a lot to like. Wel… https://t.co/v57J5Oyz4s",0,Twitter Web App,
⌘ left at london ⌘,2615789766,"Seattle, WA",2023-01-18 20:04:55,"@Joe_M_Miller Director: okay, action!

Austin Butler (as The Artful Dodger in Michael Bay’s “OLIVER”): *elvis voice… https://t.co/DopsCjiiRl",4,Twitter for iPhone,
Daniel Newton (he/him),270131568,"Seattle, WA",2023-01-18 19:48:31,"@Ipackalways @BrandiKruse God I love that none of you ever read articles before sharing them with me.

""Jul 21, 202… https://t.co/ptyoy0AoE2",0,Twitter Web App,
Andrian Sherman,720554575262920704,"Seattle, WA",2023-01-18 19:43:15,"@IndyyNa_ I'll never fail. But even if I choose to not love a Human, I will have a full love of GOD. I can't lose!",1,Twitter Web App,
Shawn,1599547021115142144,"Seattle, WA",2023-01-18 19:30:59,"@costiwhinn He will surely suffer for this. He may lose brand deals, and maybe some friends in the locker room will… https://t.co/U8MQmwSJ5A",0,Twitter for iPhone,
BLUND,437354604,"Seattle, WA",2023-01-18 19:22:37,@trowicia God do I love battle passes,0,Twitter for Android,
Kim Courtoreille,1585829041831313410,"Seattle, WA",2023-01-18 18:52:41,@elonmusk @alx I apply the blood 🩸 of Jesus Christ over Twitter and declare no weapon formed against President Trum… https://t.co/zE54EupHUq,0,Twitter for iPhone,
Michael Savvy,18220515,"Seattle, WA",2023-01-18 18:31:42,"@pastorlocke On the other hand, you're a scumbag who preaches hate in the name of Jesus.",0,Twitter Web App,
Michael Savvy,18220515,"Seattle, WA",2023-01-18 18:20:37,@pastorlocke I'm sure Jesus can't wait to meet you and congratulate you for spreading hate and bigotry in his name.,0,Twitter Web App,
Ava Rogers - Author,28200819,"Redmond, WA",2023-01-18 17:49:45,"@nerdalicos Oh my god, I already love them! 

Thank you!",0,Twitter Web App,
Will Agner,1577013085235163136,"Seattle, WA",2023-01-18 17:37:36,"@Libraqueen109 @supernova_freak Jesus Christ, girl 😂",0,Twitter for iPhone,
Jason Fisher,9744062,"Seattle, WA",2023-01-18 16:49:13,"@elonmusk @RepTroyNehls Jesus Christ, Elon.  What is this shit?",0,Twitter for iPhone,
Aaron Schwarz,234896506,"Issaquah, WA",2023-01-18 16:06:27,Meditate on “love” &amp; “peace” like Christ Jesus &amp; bring your mind consciousness into oneness with all sentient life… https://t.co/cbx5KmKVLm,0,Twitter for iPhone,
Pranakasha Matt,2282217217,Seattle,2023-01-18 15:47:07,"Jesus replied:

 “‘Love the Lord your God with all your heart and with all your soul and with all your mind.’ This… https://t.co/ppBelcpbvH",0,Twitter Web App,
Benjamin Adams,148818801,,2023-01-18 15:34:10,Oh god please not this part of the NFL season/NFL twitter. Love Dimes btw! https://t.co/A7eS0but4B,0,Twitter for iPhone,
Jessica Pacheco,1578580297117216776,Seattle Washington ,2023-01-18 15:15:58,God is love 1 John 4. How many perception are negative to the name John?  The perception of truth is changed to fit… https://t.co/yHWqKsocCi,0,Twitter for Android,
dog who needs emotional support human,1279452212847013888,"Seattle, WA",2023-01-18 15:03:53,God I hate how tinder lumps everyone into the two genders,0,Twitter for iPhone,
dogsupremacy_,3233976542,"Seattle, WA",2023-01-18 14:32:12,God I love Facebook sometimes https://t.co/ZtIvwE1TGX,0,Twitter for iPhone,
sawyer 🪩,1554154879815364608,seattle,2023-01-18 13:34:03,"please for the love of god do not talk to me, it is 5:30 in the FUCKING MORNING",0,Twitter for iPhone,
Dan W,161071002,"Seattle, WA",2023-01-18 13:21:18,"@dazz0_716 @narceducator @shannonrwatts 90+% of people who are members of ""The Church of Jesus Christ of Latter-day… https://t.co/qqp8mB8R8X",0,Twitter for Android,
nate,231946565,"Seattle, Wa 98122",2023-01-18 12:59:11,“And we know that God causes everything to work together for the good of those who love God and are called accordin… https://t.co/Fg7ZredLod,0,Twitter for iPhone,
Brittney Bush Bollay ⚾️,21443,Seattle,2023-01-18 11:04:15,Our love is all of god's money,0,TweetDeck,
🇬🇧 Remoaner Resistance South East,466713235,Kent,2023-01-18 09:36:07,"@Scarfer13 @GBNEWS Interested most of the people charged &amp; convicted with hate speech have been God botherers ..

https://t.co/6QTrNkLx5d",0,Twitter Web App,
CRV,3092402473,"Seattle, WA",2023-01-18 09:10:53,Ignore the flub in corner but god I love Potemkin https://t.co/yE87vK2fhF,0,Twitter for iPhone,
Shaun Roe,16448101,"Seattle, WA",2023-01-18 08:05:11,@HarveyDewan @mhdksafa Jesus very famously said “love only certain neighbors.”,2,Twitter for iPhone,
elsa♡,1027793150,"Seattle, WA",2023-01-18 08:02:21,@does_sammi i love this oh my god,0,Twitter for iPhone,
BrotherJohnW,3344893993,Seattle,2023-01-18 07:55:57,@hugh_mankind “Without Me you can do nothing.” — JESUS CHRIST,0,Twitter for iPhone,
BrotherJohnW,3344893993,Seattle,2023-01-18 07:54:53,"@akheriaty Makes sense…

“Without Me you can do nothing.” — JESUS CHRIST",0,Twitter for iPhone,
what even is happening anymore,47536968,"Seattle, WA",2023-01-18 07:46:16,@fubroshi “now did you?” And everyone laughed and razzed them for it cuz we all love them and thank god the trans/g… https://t.co/dNHkrS9rz5,0,Twitter for iPhone,
Luke McKay,25675217,"Vancouver, BC / Seattle, WA",2023-01-18 06:59:36,"@MellieDM Dearest Millicent, I write you from the trenches of this god forsaken war. Your letters are the rays of s… https://t.co/bTjTqxbYuz",0,Twitter for iPhone,
Michelle Whitehead,825618092659060737,"Issaquah, Washington",2023-01-18 06:26:41,"@MikeNorthrop5 Also that Love is Love, Jesus was not blonde haired and blue eyed, The Holocaust is real, we did go… https://t.co/b5G6qUj2XU",0,Twitter for iPhone,
Michelle W,1460811224589893637,"Seattle, WA",2023-01-18 05:58:44,"“I will be your #God throughout your #lifetime— until your hair is white with age. I made you, and I will #care for… https://t.co/gX8wLZUEBg",1,Twitter for iPhone,
🦁🍸🐈‍⬛Jane🐈‍⬛🍸🦁,21704042,Kent,2023-01-18 05:39:25,"@362Dixie Morning lovely,  haha thank god for reruns 🤣🤣 Will have to go in even if no trains somehow! I love a bit… https://t.co/QGAIi8z2Vt",0,Twitter for Android,
elsa♡,1027793150,"Seattle, WA",2023-01-18 05:00:15,"@shannonbrink1 AHAHAHAHAHAHHA FRiCK oh my goD AHHAHA wish i was there 🤣😈😛 you’re perfect the way you are babe. 

al… https://t.co/oDO9GGu9RZ",0,Twitter for iPhone,
JanetScoop,1148705415909105664,"Seattle, WA",2023-01-18 04:46:58,@God_of_Mischeif @trashcantimmy I really love when y'all defend accusations of racist behavior with racist behavior too. it's fun,0,Twitter Web App,
Steph,1027017475848790016,"Seattle, WA",2023-01-18 04:13:19,"@DWUhlfelderLaw Please, for the love of god, tell me that this photo is doctored!!!",0,Twitter Web App,
｡*✧( ꈍᴗꈍ) Wynn ✨,3009672470,"Seattle, WA",2023-01-18 04:12:22,god I love rambling I could talk about anything forever I love using a lot of words to say very little. /srs,0,Twitter Web App,
Mind-shift and Personal Growth Coach,2451916850,Seattle,2023-01-18 04:05:15,All God needed you to do is love yourself. How great is our God ❤️,0,Twitter for iPhone,
joesox,20291400,"Seattle,WA",2023-01-18 03:42:51,"@rumurdoc @_piccone Team sport, team reality. It was a statement of hate or he would have shown tolerance by wearin… https://t.co/O4CikFR8PK",0,Twitter for Android,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,2023-01-18 03:30:35,"@NickAdamsinUSA You back a man who spent Thanksgiving with Nazis, and you compare him to Jesus Christ.  You should… https://t.co/Fu1EteaR01",0,Twitter for Android,
JakeMusc 🌎,1555265820279812096,"Bothell, WA",2023-01-18 02:57:49,The Church of Jesus Christ of Latter Day Saints Cult sustains the Trump Evangelical Cult but the Trump Evangelical… https://t.co/SDFJo8U5wJ,1,Twitter for iPhone,
🎱•VooDÒŐ♠️(a pathetic/miserable ass Raider Fan),1306201946865319936,"Tukwila, WA",2023-01-18 02:50:49,@bradyy_o @DomTheBombYT Miserable? After just a little opinion you got that I was Miserable? Lol Jesus christ,0,Twitter for Android,
Infield Fly Girl,1109445494390980610,"Seattle, WA",2023-01-18 02:33:55,@JavyAirBaez god i love him,0,Twitter Web App,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-18 02:31:29,@whoissheband @ComradeBree @SeattleKraken @cool__slut @lisaprank LOVE the climate change arena 💚,0,Twitter for iPhone,
Daniel Newton (he/him),270131568,"Seattle, WA",2023-01-18 02:21:40,"@sdlizlifestyle @PramilaJayapal Jesus christ no it wouldn't earn American workers more money, it's likely to trigge… https://t.co/aenzIc2Xmj",0,Twitter Web App,
Daniel Newton (he/him),270131568,"Seattle, WA",2023-01-18 01:33:51,"@Walter34728 @DC10071123 @RepJayapal Jesus christ, the pathetic attempts to chest beat on twitter will never cease to amuse.",0,Twitter Web App,
World's Only Mox Hater,388619220,"Lynnwood, WA",2023-01-18 01:28:07,Jesus christ. Horrible news. https://t.co/lWSXQWnNgH,0,Twitter for Android,
Tempo | BLM & ACAB,1224881694915756032,"Seattle, WA",2023-01-18 01:26:34,@TrashmuttArt God I love your suit!  Hope I can catch you at a con some day,0,Twitter for Android,
Shawn,1599547021115142144,"Seattle, WA",2023-01-18 01:16:08,@NeilShenvi I say we make the gospel attractive just by letting Jesus’ finished work speak for itself. Point to the… https://t.co/sARlxQi1S9,1,Twitter for iPhone,
"fuck you, it's january!",107509953,not seattle,2023-01-18 01:10:36,can my brain please for the love of god be normal so i can actually get shit done,0,Twitter Web App,
🎵 ⓝⓞⓝⓘ🎶🌬❄️,32751300,"Seattle, WA",2023-01-18 01:09:29,"@ONEiROPHRENlA I'm a ""can someone please for the love of god massage my wrists, they're so sore from gaming 12 hours straight"" gay.",0,Twitter Web App,
Thedrass Before Dawn,1528971548404592640,Seattle,2023-01-18 00:56:26,God I hate writing employee feedback docs. I have to inject so much Kool aid into them they'll burst at the slightest touch.,0,Twitter for Android,
🎱•VooDÒŐ♠️(a pathetic/miserable ass Raider Fan),1306201946865319936,"Tukwila, WA",2023-01-18 00:52:17,"@disclaimed14 @PixelsnPolyg0ns @xMBGx Damn you sound like a very sad pathetic school girl over an opinion  ""stfu"" a… https://t.co/cwOifdMS4w",0,Twitter for Android,
Josh,1397208912,Seattle,2023-01-18 00:50:34,"Seahawks fans are ridiculous. Franchise needs a rookie QB worse than bad, and everyone is in la la land thinking a… https://t.co/3fmbm5A9I7",1,Twitter for Android,
🇺🇸Rev. Jason🇺🇸🦁🇺🇲🚔🇺🇲🌞🇺🇲✝️🇺🇲✡🇺🇲,1372532066026332166,Seattle WA,2023-01-18 00:19:32,@PastorMark God does hate Pride and it is just so easy for us to be prideful. It's probably the most common sin ever.,0,Twitter for Android,
